"ïóå¸ÉÅÉÇÅF=IF(H5=""ñk"",0,IF(H5=""ñkñkìå"",1,IF(H5=""ñkìå"",2,IF(H5=""ìåñkìå"",3,IF(H5=""ìå"",4,IF(H5=""ìåìÏìå"",5,IF(H5=""ìÏìå"",6,IF(H5=""ìÏìÏìå"",7,IF(H5=""ìÏ"",8,IF(H5=""ìÏìÏêº"",9,IF(H5=""ìÏêº"",10,IF(H5=""êºìÏêº"",11,IF(H5=""êº"",12,IF(H5=""êºñkêº"",13,IF(H5=""ñkêº"",14, IF(H5=""ñkñkêº"", 15, """"))))))))))))))))",,,,,,,,,,,,,,,,
,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ
îNåéì˙éû,ãCâ∑(Åé),ç~êÖó (mm),ç~ê·(cm),êœê·(cm),ì˙è∆éûä‘(éûä‘),ïóë¨(m/s),ïóå¸,òIì_â∑ìx(Åé),èˆãCà≥(hPa),ëäëŒéºìx(Åì),äCñ ãCà≥(hPa),åªínãCà≥(hPa),ì˙éÀó (MJ/áu),ìVãC,éãíˆ(km),â_ó (10ï™î‰)
2017/9/27 20:00,19,0.5,0,0,0,3.9,4.32,17,19.3,88,1008.5,960.7,0,4,20,10
2017/9/27 21:00,19.2,0.5,0,0,0,4.7,4.32,17.2,19.6,88,1007.9,960.2,0,10,15,10
2017/9/27 22:00,20.1,0.5,0,0,0,5.7,4.32,16.6,18.8,80,1007.9,960.3,0,10,15,10
2017/9/27 23:00,17.5,0.5,0,0,0,4.5,4.71,14.8,16.8,84,1007.7,959.7,0,10,15,10
2017/9/28 0:00,16.9,0,0,0,0,5,4.71,13.6,15.6,81,1007.2,959.1,0,10,15,10
2017/9/28 1:00,15.6,3,0,0,0,6,4.71,14.3,16.3,92,1005.9,957.6,0,10,15,10
2017/9/28 2:00,15.6,2.5,0,0,0,5.3,4.71,14.3,16.3,92,1005,956.8,0,10,15,10
2017/9/28 3:00,15.8,4,0,0,0,2.7,4.32,14.7,16.7,93,1003.8,955.7,0,10,10,10
2017/9/28 4:00,16.1,2,0,0,0,4.7,4.71,14.5,16.5,90,1002.3,954.3,0,10,10,10
2017/9/28 5:00,16.4,0.5,0,0,0,5.4,5.11,14.8,16.8,90,1001.7,953.8,0,10,10,10
2017/9/28 6:00,15.6,0,0,0,0,2.3,0.39,15,17,96,1002.4,954.3,0,10,10,10
2017/9/28 7:00,15.4,4.5,0,0,0,1.1,0.39,14.8,16.8,96,1002,953.9,0.01,10,10,10
2017/9/28 8:00,15.6,8,0,0,0,1.3,5.89,15.3,17.4,98,1001.8,953.7,0.07,10,10,10
2017/9/28 9:00,16.4,4,0,0,0,0.9,1.57,16.3,18.5,99,1002,954.1,0.37,10,6,10
2017/9/28 10:00,16.6,1.5,0,0,0,2.5,1.57,16.5,18.7,99,1002.2,954.3,0.47,10,6,10
2017/9/28 11:00,17.3,0.5,0,0,0,5.1,0.79,15.5,17.6,89,1002.5,954.7,0.38,10,6,10
2017/9/28 12:00,16.7,0,0,0,0,7.6,0,13.8,15.8,83,1002.6,954.7,0.46,10,6,10
2017/9/28 13:00,15.7,0.5,0,0,0,7.1,0.39,13.6,15.5,87,1003.5,955.4,0.59,10,6,10
2017/9/28 14:00,15.6,0,0,0,0,4.5,0,12.4,14.4,81,1004.5,956.3,0.47,10,6,10
2017/9/28 15:00,14.6,0,0,0,0,5.9,1.57,10,12.3,74,1006.4,957.9,0.43,4,20,10
2017/9/28 16:00,15,0,0,0,0,4.9,1.18,9.6,11.9,70,1006.7,958.3,0.43,4,20,10
2017/9/28 17:00,14.8,0,0,0,0,1.9,0,9.6,12,71,1006.2,957.8,0.16,4,20,10
2017/9/28 18:00,13.6,0,0,0,0,2.7,5.11,10.2,12.5,80,1006.7,958,0.04,4,20,10
2017/9/28 19:00,12.9,0,0,0,0,1.3,5.11,10.6,12.8,86,1007.6,958.8,0,4,20,10
2017/9/28 20:00,12.5,0,0,0,0,1.7,5.11,10.9,13,90,1008.7,959.7,0,4,20,10
2017/9/28 21:00,11.9,0,0,0,0,1,4.32,10.5,12.7,91,1008.9,959.8,0,4,20,9
2017/9/28 22:00,11.5,0,0,0,0,1.3,4.71,10.6,12.8,94,1009.2,960,0,4,20,9
2017/9/28 23:00,11,0,0,0,0,1,1.96,10.2,12.5,95,1010.1,960.8,0,4,20,9
2017/9/29 0:00,10.3,0,0,0,0,0.7,2.36,9.7,12,96,1010.8,961.3,0,4,20,9
2017/9/29 1:00,10.7,0,0,0,0,1.7,4.71,9.6,12,93,1011.5,962.1,0,4,20,9
2017/9/29 2:00,9.8,0,0,0,0,2.4,5.11,8.2,10.9,90,1012.3,962.7,0,4,20,9
2017/9/29 3:00,9.9,0,0,0,0,1.3,4.71,8.2,10.9,89,1012.7,963.1,0,4,20,10
2017/9/29 4:00,9.5,0,0,0,0,2.7,4.71,7.3,10.2,86,1013,963.3,0,4,20,10
2017/9/29 5:00,9,0,0,0,0,1.6,4.71,7.3,10.2,89,1014,964.1,0,4,20,10
2017/9/29 6:00,9.4,0,0,0,0,1.7,4.71,7.7,10.5,89,1014.4,964.6,0.01,4,20,10
2017/9/29 7:00,10.2,0,0,0,0.3,2.3,3.93,7.8,10.6,85,1015,965.3,0.26,4,20,10
2017/9/29 8:00,11.7,0,0,0,1,3.9,3.53,8.7,11.3,82,1014.8,965.4,1.19,4,20,10
2017/9/29 9:00,13.9,0,0,0,1,2.3,3.53,9.4,11.8,74,1014.6,965.6,1.87,1,20,1
2017/9/29 10:00,16,0,0,0,1,1.5,3.14,9.4,11.8,65,1014,965.4,2.47,1,20,1
2017/9/29 11:00,17.7,0,0,0,1,1.2,1.96,8.3,10.9,54,1013,964.8,2.74,1,20,1
2017/9/29 12:00,19.9,0,0,0,1,2.1,1.18,9.2,11.6,50,1012.2,964.4,2.92,1,20,1
2017/9/29 13:00,20.9,0,0,0,1,2.9,1.57,11.3,13.3,54,1011.6,964,2.82,1,20,1
2017/9/29 14:00,22.2,0,0,0,1,4.3,1.18,9.4,11.8,44,1011.1,963.8,2.5,1,20,1
2017/9/29 15:00,22.4,0,0,0,1,4.8,0.79,9.9,12.2,45,1011.5,964.2,1.99,1,30,0
2017/9/29 16:00,21.6,0,0,0,1,3.9,0.39,10.8,12.9,50,1012.4,964.9,1.3,1,30,0
2017/9/29 17:00,20,0,0,0,1,2.3,0,11,13.1,56,1013.4,965.6,0.56,1,30,0
2017/9/29 18:00,18.4,0,0,0,0,1,5.89,10.3,12.5,59,1014.5,966.3,0.03,1,30,0
2017/9/29 19:00,16,0,0,0,0,1,5.5,11.2,13.3,73,1016,967.3,0,1,30,0
2017/9/29 20:00,16.3,0,0,0,0,1.4,0.39,12.3,14.3,77,1017,968.3,0,1,30,0
2017/9/29 21:00,14.9,0,0,0,0,0.7,3.93,12.4,14.4,85,1017.7,968.7,0,2,25,2
2017/9/29 22:00,15,0,0,0,0,1.2,4.71,12.3,14.3,84,1018.1,969.1,0,2,25,2
2017/9/29 23:00,14.4,0,0,0,0,0.7,5.11,11.7,13.8,84,1018.4,969.3,0,2,25,2
2017/9/30 0:00,13.7,0,0,0,0,1.2,4.32,11.1,13.2,84,1018.5,969.3,0,2,25,2
2017/9/30 1:00,13.8,0,0,0,0,2.3,4.71,10.8,12.9,82,1018.6,969.4,0,2,25,2
2017/9/30 2:00,13.7,0,0,0,0,2.8,4.71,10.5,12.7,81,1018.5,969.3,0,2,25,2
2017/9/30 3:00,13.1,0,0,0,0,1.4,5.5,11.3,13.4,89,1018.9,969.5,0,3,25,10
2017/9/30 4:00,12.8,0,0,0,0,0.6,4.32,10.5,12.7,86,1020,970.5,0,3,25,10
2017/9/30 5:00,12.6,0,0,0,0,0.9,1.96,10.8,13,89,1020.4,970.9,0,3,25,10
2017/9/30 6:00,12.1,0,0,0,0,0.7,5.5,11.2,13.3,94,1021.1,971.5,0.01,3,25,10
2017/9/30 7:00,13,0,0,0,0,0.8,3.53,10.7,12.9,86,1021.6,972.1,0.24,3,25,10
2017/9/30 8:00,14,0,0,0,0.1,0.4,1.96,10.6,12.8,80,1021.9,972.6,0.64,3,25,10
2017/9/30 9:00,15.8,0,0,0,1,1.2,1.57,11.2,13.3,74,1022,973,1.6,2,15,7
2017/9/30 10:00,18.6,0,0,0,1,1.2,1.57,11.4,13.5,63,1021,972.5,2.39,2,15,7
2017/9/30 11:00,20.5,0,0,0,1,2.7,1.57,6.5,9.6,40,1019.6,971.6,2.75,2,15,7
2017/9/30 12:00,21.5,0,0,0,1,1.3,1.96,2.7,7.4,29,1018.9,971.1,2.98,2,15,7
2017/9/30 13:00,21.5,0,0,0,1,1.4,1.57,5,8.7,34,1018.4,970.6,2.85,2,15,7
2017/9/30 14:00,22.4,0,0,0,1,2.2,0.79,5.4,8.9,33,1018.2,970.6,2.39,2,15,7
2017/9/30 15:00,22.7,0,0,0,1,3.4,0.79,7.3,10.2,37,1018.5,970.9,1.93,1,30,1
2017/9/30 16:00,21.9,0,0,0,1,4.5,0.79,8.1,10.8,41,1019.3,971.5,1.25,1,30,1
2017/9/30 17:00,19.9,0,0,0,1,2.4,0,8.6,11.2,48,1020.5,972.3,0.55,1,30,1
2017/9/30 18:00,17.6,0,0,0,0,1.9,0.39,8.5,11.1,55,1021.4,972.7,0.03,1,30,1
2017/9/30 19:00,15.9,0,0,0,0,1.2,4.32,9.3,11.7,65,1022.9,973.9,0,1,30,1
2017/9/30 20:00,15,0,0,0,0,1,5.11,9.6,11.9,70,1023.8,974.6,0,1,30,1
2017/9/30 21:00,13.8,0,0,0,0,1.3,4.32,10.1,12.3,78,1024.4,974.9,0,1,20,0
2017/9/30 22:00,13.7,0,0,0,0,2.1,4.71,9,11.4,73,1024.6,975.1,0,1,20,0
2017/9/30 23:00,12.8,0,0,0,0,2.9,4.71,8.5,11.1,75,1024.9,975.2,0,1,20,0
2017/10/1 0:00,12.1,0,0,0,0,1.9,4.71,8.2,10.9,77,1024.8,975,0,1,20,0
2017/10/1 1:00,11.3,0,0,0,0,2.3,4.71,7.6,10.4,78,1025.3,975.3,0,1,20,0
2017/10/1 2:00,10.9,0,0,0,0,0.6,4.71,7.8,10.6,81,1025.3,975.2,0,1,20,0
2017/10/1 3:00,10.1,0,0,0,0,0.9,4.32,7.7,10.5,85,1026,975.7,0,1,20,0
2017/10/1 4:00,9.2,0,0,0,0,0.7,0.79,7.8,10.6,91,1027.1,976.6,0,1,20,0
2017/10/1 5:00,8.5,0,0,0,0,0.7,5.5,7.3,10.2,92,1027.9,977.3,0,1,20,0
2017/10/1 6:00,8.6,0,0,0,0,0.5,4.71,7.4,10.3,92,1028,977.4,0.01,1,20,0
2017/10/1 7:00,10.2,0,0,0,0.9,1,3.93,7.1,10.1,81,1027.7,977.4,0.39,1,20,0
2017/10/1 8:00,13.2,0,0,0,1,2.8,3.93,8.1,10.8,71,1026.4,976.7,1.12,1,20,0
2017/10/1 9:00,16.3,0,0,0,1,2.9,3.93,7.5,10.4,56,1025.3,976.2,1.82,2,15,2
2017/10/1 10:00,18.3,0,0,0,1,3.4,3.53,8.3,10.9,52,1023.7,975.1,2.37,2,15,2
2017/10/1 11:00,20.9,0,0,0,1,3,3.53,7.9,10.6,43,1021.4,973.4,2.7,2,15,2
2017/10/1 12:00,23,0,0,0,1,2.2,4.32,9.4,11.8,42,1020.1,972.5,2.61,2,15,2
2017/10/1 13:00,23.6,0,0,0,1,3.5,4.71,10.3,12.5,43,1019.1,971.6,2.45,2,15,2
2017/10/1 14:00,23.1,0,0,0,0.5,3.2,4.32,10.2,12.4,44,1018.8,971.3,1.49,2,15,2
2017/10/1 15:00,23.6,0,0,0,0.4,1.9,5.11,12,14,48,1018.6,971.2,1.25,3,30,10
2017/10/1 16:00,22.3,0,0,0,0,0.8,0.79,12.8,14.8,55,1019.2,971.5,0.64,3,30,10
2017/10/1 17:00,20.2,0,0,0,0,1.5,4.71,14.3,16.3,69,1020.1,972,0.28,3,30,10
2017/10/1 18:00,20,0,0,0,0,4.1,4.32,12.3,14.3,61,1020.6,972.4,0.03,3,30,10
2017/10/1 19:00,19.9,0,0,0,0,5.1,4.71,11.7,13.7,59,1020.7,972.5,0,3,30,10
2017/10/1 20:00,19.6,0,0,0,0,4.5,3.93,12.1,14.1,62,1020.5,972.3,0,3,30,10
2017/10/1 21:00,19.3,0,0,0,0,4.8,4.32,12.1,14.1,63,1020.2,971.9,0,4,20,10
2017/10/1 22:00,18.9,0,0,0,0,3.9,4.32,12.7,14.6,67,1020.4,972,0,4,20,10
2017/10/1 23:00,19.1,0,0,0,0,5.1,4.71,12.8,14.8,67,1020.3,972,0,4,20,10
2017/10/2 0:00,17.7,0,0,0,0,3.3,4.32,13,15,74,1020.1,971.5,0,4,20,10
2017/10/2 1:00,18.4,0,0,0,0,3.5,3.93,12.8,14.8,70,1019.5,971.1,0,4,20,10
2017/10/2 2:00,17.6,0,0,0,0,3.3,3.93,12.9,14.9,74,1019.7,971.1,0,4,20,10
2017/10/2 3:00,17.5,0,0,0,0,1.8,4.71,13.2,15.2,76,1019.1,970.5,0,4,20,10
2017/10/2 4:00,17.3,0,0,0,0,3.6,3.93,13.2,15.2,77,1018.9,970.3,0,4,20,10
2017/10/2 5:00,16.5,0,0,0,0,1.3,0.39,13.4,15.4,82,1019.3,970.5,0,4,20,10
2017/10/2 6:00,15.9,0,0,0,0,0.9,1.18,13.4,15.4,85,1019.4,970.5,0,4,20,10
2017/10/2 7:00,15.9,0,0,0,0,1,5.89,13.8,15.7,87,1018.9,970.1,0.06,4,20,10
2017/10/2 8:00,17,0,0,0,0,1.2,2.36,13.9,15.9,82,1018.5,969.9,0.28,4,20,10
2017/10/2 9:00,18.3,0,0,0,0,2.5,3.53,14.2,16.2,77,1017.9,969.5,0.53,4,15,10
2017/10/2 10:00,19.9,0,0,0,0,1.2,0.39,14.9,17,73,1016.8,968.8,0.65,4,15,10
2017/10/2 11:00,21.2,0,0,0,0,1.7,3.93,15.5,17.6,70,1015.8,968.1,1.01,4,15,10
2017/10/2 12:00,20.6,0,0,0,0,4.1,4.32,15.2,17.2,71,1014.8,967,0.85,4,15,10
2017/10/2 13:00,20.2,0,0,0,0,3.8,4.32,14.8,16.8,71,1014.1,966.3,0.48,4,15,10
2017/10/2 14:00,19.9,0,0,0,0,3.6,3.93,15.1,17.2,74,1013.6,965.7,0.49,4,15,10
2017/10/2 15:00,19.2,0.5,0,0,0,4.3,4.71,15.5,17.6,79,1013.6,965.6,0.36,10,10,10
2017/10/2 16:00,18.7,0.5,0,0,0,4.2,4.71,15.6,17.7,82,1014,965.9,0.24,10,10,10
2017/10/2 17:00,18.3,0,0,0,0,5.2,4.32,15.8,17.9,85,1014.3,966.1,0.08,10,10,10
2017/10/2 18:00,17.5,0.5,0,0,0,4.9,4.71,15.7,17.8,89,1014.1,965.8,0.01,10,10,10
2017/10/2 19:00,17.3,0.5,0,0,0,3.5,4.32,15,17,86,1014.4,966,0,10,10,10
2017/10/2 20:00,17.6,0,0,0,0,5.9,4.32,14.5,16.5,82,1012.7,964.5,0,10,10,10
2017/10/2 21:00,18.2,0,0,0,0,6.7,4.71,14.3,16.3,78,1012,963.9,0,10,20,10
2017/10/2 22:00,18.6,0,0,0,0,4.3,4.71,14.3,16.3,76,1012.9,964.8,0,10,20,10
2017/10/2 23:00,17.6,0,0,0,0,5.5,4.71,14.5,16.5,82,1012.2,964,0,10,20,10
2017/10/3 0:00,17.2,0,0,0,0,3.5,3.93,14.5,16.5,84,1011.2,963,0,10,20,10
2017/10/3 1:00,18.3,0,0,0,0,2.8,4.32,14.2,16.2,77,1011.2,963.2,0,10,20,10
2017/10/3 2:00,18.6,0,0,0,0,2.8,4.32,14.3,16.3,76,1011,963,0,10,20,10
2017/10/3 3:00,16.7,0,0,0,0,1.3,0.39,15.2,17.3,91,1010.6,962.3,0,4,20,10
2017/10/3 4:00,16.8,0,0,0,0,0.6,4.32,15.3,17.4,91,1010.4,962.1,0,4,20,10
2017/10/3 5:00,16.7,0,0,0,0,1.9,0.39,15.4,17.5,92,1010.2,961.9,0,4,20,10
2017/10/3 6:00,16.7,0,0,0,0,0.4,3.93,15.6,17.7,93,1010.5,962.2,0.01,4,20,10
2017/10/3 7:00,17.6,0,0,0,0,1.5,4.71,15.4,17.5,87,1010.5,962.4,0.17,4,20,10
2017/10/3 8:00,18.4,0,0,0,0,0.8,4.32,15.7,17.8,84,1010.6,962.6,0.39,4,20,10
2017/10/3 9:00,19.3,0,0,0,0,1,1.18,16.4,18.6,83,1010.5,962.7,0.82,10,10,10
2017/10/3 10:00,19.6,0,0,0,0.1,2.3,1.57,15.9,18,79,1010.5,962.7,1.04,10,10,10
2017/10/3 11:00,21.9,0,0,0,0.4,1.9,1.57,16.4,18.7,71,1009.7,962.4,1.87,10,10,10
2017/10/3 12:00,21.3,0,0,0,0.1,3.4,1.18,16.9,19.3,76,1009.7,962.3,1.09,10,10,10
2017/10/3 13:00,19.9,0,0,0,0,6.7,1.18,15.4,17.4,75,1010.3,962.6,0.52,10,10,10
2017/10/3 14:00,18.7,0,0,0,0,7.1,1.18,14.8,16.8,78,1010.7,962.8,0.51,10,10,10
2017/10/3 15:00,17.8,0,0,0,0,6.8,1.18,14.3,16.3,80,1011.7,963.5,0.26,4,25,10
2017/10/3 16:00,18.1,0,0,0,0,4.9,1.18,14,16,77,1012.3,964.2,0.32,4,25,10
2017/10/3 17:00,17.1,0,0,0,0,4.5,1.18,13.8,15.8,81,1012.7,964.4,0.19,4,25,10
2017/10/3 18:00,16.6,0,0,0,0,4.5,0.39,13.3,15.3,81,1014,965.5,0.01,4,25,10
2017/10/3 19:00,15.9,0,0,0,0,3.9,0.39,12.3,14.3,79,1015,966.3,0,4,25,10
2017/10/3 20:00,15.5,0,0,0,0,3.5,0.79,12.3,14.3,81,1015.6,966.8,0,4,25,10
2017/10/3 21:00,15.3,0,0,0,0,3,1.18,12.4,14.4,83,1016.1,967.3,0,4,15,10
2017/10/3 22:00,14.6,0,0,0,0,3.9,1.18,12.6,14.6,88,1016.4,967.4,0,4,15,10
2017/10/3 23:00,14,0,0,0,0,4.7,1.18,12.7,14.7,92,1016.1,967,0,4,15,10
2017/10/4 0:00,14,0,0,0,0,3.9,1.18,11.9,13.9,87,1016.5,967.4,0,4,15,10
2017/10/4 1:00,14.2,0,0,0,0,3.5,0.39,10.4,12.6,78,1016.7,967.7,0,4,15,10
2017/10/4 2:00,13.7,0,0,0,0,3.7,0.39,9.6,11.9,76,1017.2,968,0,4,15,10
2017/10/4 3:00,13.2,0,0,0,0,3.5,1.18,9.3,11.7,77,1017.4,968.1,0,4,15,10
2017/10/4 4:00,12.7,0,0,0,0,2.5,0.39,9,11.5,78,1018.1,968.7,0,4,15,10
2017/10/4 5:00,13,0,0,0,0,3.8,0.79,9.6,12,80,1018.3,969,0,4,15,10
2017/10/4 6:00,12.7,0,0,0,0,3.5,0.39,9,11.5,78,1019.6,970.1,0,4,15,10
2017/10/4 7:00,12.1,0,0,0,0,4.4,1.18,9.7,12,85,1020.4,970.8,0.06,4,15,10
2017/10/4 8:00,12.6,0,0,0,0,3.2,1.18,9.3,11.7,80,1021.2,971.6,0.17,4,15,10
2017/10/4 9:00,12.9,0,0,0,0,3.9,1.18,8.4,11,74,1021.7,972.2,0.31,4,20,9
2017/10/4 10:00,15,0,0,0,0.4,4.5,1.18,8.3,10.9,64,1021.1,972,1.55,4,20,9
2017/10/4 11:00,15.7,0,0,0,0.6,5.1,0,6.7,9.8,55,1021,972,2.18,4,20,9
2017/10/4 12:00,15.8,0,0,0,0.7,7.2,0.39,6.8,9.9,55,1020.9,971.9,2.2,4,20,9
2017/10/4 13:00,16.1,0,0,0,0.6,7.4,0.39,7.1,10.1,55,1020.7,971.8,2.01,4,20,9
2017/10/4 14:00,16.5,0,0,0,0.8,5.5,0.39,7.4,10.3,55,1020.7,971.9,2.04,4,20,9
2017/10/4 15:00,14.6,0,0,0,0.3,4.5,0.39,5.9,9.3,56,1021.3,972.1,1.07,2,25,7
2017/10/4 16:00,13.9,0,0,0,0,3.6,1.18,5.3,8.9,56,1022.2,972.8,0.43,2,25,7
2017/10/4 17:00,13.2,0,0,0,0,2.7,0.39,5.1,8.8,58,1022.8,973.3,0.24,2,25,7
2017/10/4 18:00,12.4,0,0,0,0,1.8,0.79,5.8,9.2,64,1023.7,974,0.02,2,25,7
2017/10/4 19:00,10.5,0,0,0,0,1.6,0,6.3,9.5,75,1024.6,974.5,0,2,25,7
2017/10/4 20:00,10.2,0,0,0,0,1.7,0,5.8,9.2,74,1025.5,975.3,0,2,25,7
2017/10/4 21:00,10.3,0,0,0,0,2.9,0.79,6.3,9.5,76,1025.9,975.7,0,2,25,5
2017/10/4 22:00,9.2,0,0,0,0,3.7,5.11,6.1,9.4,81,1026.3,975.9,0,2,25,5
2017/10/4 23:00,9.5,0,0,0,0,0.5,4.71,6.2,9.5,80,1026.4,976,0,2,25,5
2017/10/5 0:00,9.3,0,0,0,0,1,4.32,5.9,9.3,79,1026.6,976.2,0,2,25,5
2017/10/5 1:00,9.4,0,0,0,0,0.8,1.96,6.3,9.6,81,1026.9,976.5,0,2,25,5
2017/10/5 2:00,9,0,0,0,0,0.6,0.79,6.8,9.9,86,1027.3,976.8,0,2,25,5
2017/10/5 3:00,9,0,0,0,0,0.6,1.18,6.5,9.6,84,1027.4,976.9,0,4,25,10
2017/10/5 4:00,9.1,0,0,0,0,1.3,4.71,6,9.4,81,1027.5,977,0,4,25,10
2017/10/5 5:00,9.2,0,0,0,0,0.9,1.57,6.7,9.8,84,1027.9,977.4,0,4,25,10
2017/10/5 6:00,9.1,0,0,0,0,0.9,0.39,6.9,9.9,86,1028.2,977.7,0,4,25,10
2017/10/5 7:00,9.1,0,0,0,0,0.3,3.14,6.2,9.5,82,1029,978.4,0.1,4,25,10
2017/10/5 8:00,10.2,0,0,0,0,0.4,3.53,6.7,9.8,79,1029.1,978.7,0.51,4,25,10
2017/10/5 9:00,11.4,0,0,0,0.2,0.9,3.53,6.7,9.8,73,1028.6,978.5,1,4,20,10
2017/10/5 10:00,13.4,0,0,0,0.6,0.8,3.14,7.4,10.3,67,1027.7,978,1.6,4,20,10
2017/10/5 11:00,15.4,0,0,0,0.9,1,1.57,8.2,10.8,62,1027,977.7,2.38,4,20,10
2017/10/5 12:00,15.8,0,0,0,1,1.2,3.53,6.5,9.7,54,1026,976.8,2.74,4,20,10
2017/10/5 13:00,16.8,0,0,0,1,1.9,1.18,5.4,9,47,1025.3,976.3,2.38,4,20,10
2017/10/5 14:00,18,0,0,0,0.9,1.9,1.96,6.5,9.7,47,1024.2,975.5,2.11,4,20,10
2017/10/5 15:00,18.8,0,0,0,1,1.9,0.79,8.2,10.9,50,1023.9,975.3,1.88,3,25,10
2017/10/5 16:00,18.5,0,0,0,1,1,1.18,8.2,10.9,51,1024,975.4,1.27,3,25,10
2017/10/5 17:00,16,0,0,0,0.8,1.5,5.89,9,11.5,63,1025,975.9,0.47,3,25,10
2017/10/5 18:00,14.2,0,0,0,0,3,4.71,9.2,11.7,72,1026.3,976.8,0.02,3,25,10
2017/10/5 19:00,15,0,0,0,0,4.4,4.71,7.6,10.4,61,1026.8,977.4,0,3,25,10
2017/10/5 20:00,14.8,0,0,0,0,6,4.32,6.9,9.9,59,1027.5,978,0,3,25,10
2017/10/5 21:00,14.3,0,0,0,0,5,4.32,6.9,9.9,61,1028,978.4,0,3,15,10
2017/10/5 22:00,14.3,0,0,0,0,7,4.32,6.7,9.8,60,1028,978.4,0,3,15,10
2017/10/5 23:00,14,0,0,0,0,5.2,4.32,6.6,9.8,61,1027.8,978.2,0,3,15,10
2017/10/6 0:00,13.9,0,0,0,0,4.9,4.32,7,10,63,1027.9,978.3,0,3,15,10
2017/10/6 1:00,13.6,0,0,0,0,5.2,4.32,6.7,9.8,63,1027.9,978.2,0,3,15,10
2017/10/6 2:00,13.3,0,0,0,0,5,3.93,7.1,10.1,66,1028.1,978.3,0,3,15,10
2017/10/6 3:00,13.1,0,0,0,0,4.7,4.32,7.1,10.1,67,1027.8,978,0,3,20,10
2017/10/6 4:00,13.4,0,0,0,0,5.6,4.32,7,10,65,1027.5,977.8,0,3,20,10
2017/10/6 5:00,13.4,0,0,0,0,4.7,3.93,7,10,65,1027.9,978.2,0,3,20,10
2017/10/6 6:00,13.5,0,0,0,0,4.4,4.32,7.1,10.1,65,1027.8,978.1,0,3,20,10
2017/10/6 7:00,13.9,0,0,0,0,4.3,4.32,7,10,63,1028.3,978.6,0.08,3,20,10
2017/10/6 8:00,14.3,0,0,0,0,3.7,3.93,7.4,10.3,63,1028.2,978.6,0.27,3,20,10
2017/10/6 9:00,14.2,0,0,0,0,3.9,3.93,8.6,11.2,69,1027.8,978.2,0.65,4,15,10
2017/10/6 10:00,15.1,0,0,0,0,3.1,3.93,8.4,11,64,1027.6,978.2,0.53,4,15,10
2017/10/6 11:00,16.6,0,0,0,0,4.7,3.93,7,10,53,1026.5,977.4,1.1,4,15,10
2017/10/6 12:00,17.1,0,0,0,0,7.2,3.93,8.3,10.9,56,1026.3,977.3,1.4,4,15,10
2017/10/6 13:00,16.6,0,0,0,0,8.2,4.32,7.8,10.6,56,1026.4,977.3,0.95,4,15,10
2017/10/6 14:00,16.4,0,0,0,0,5.6,4.71,7.9,10.6,57,1025.9,976.8,0.58,4,15,10
2017/10/6 15:00,15.3,0,0,0,0,5.5,3.93,10.3,12.5,72,1025.4,976.1,0.45,10,20,10
2017/10/6 16:00,13.9,0,0,0,0,7,3.93,10.7,12.9,81,1025.6,976.1,0.24,10,20,10
2017/10/6 17:00,14.5,0,0,0,0,6.4,4.32,10.5,12.7,77,1025.4,976,0.04,10,20,10
2017/10/6 18:00,14.3,0.5,0,0,0,8.1,4.71,10.9,13,80,1025.2,975.8,0,10,20,10
2017/10/6 19:00,13.4,2.5,0,0,0,7.6,4.71,11.6,13.7,89,1025.7,976.1,0,10,20,10
2017/10/6 20:00,13.3,1,0,0,0,7.5,4.71,11.5,13.6,89,1025.1,975.5,0,10,20,10
2017/10/6 21:00,13.4,2.5,0,0,0,5.9,4.71,12,14,91,1025.2,975.6,0,10,10,10
2017/10/6 22:00,13.4,3,0,0,0,5.7,4.71,12.1,14.1,92,1024.9,975.3,0,10,10,10
2017/10/6 23:00,13.9,2.5,0,0,0,5.4,4.71,12.3,14.3,90,1023.3,973.9,0,10,10,10
2017/10/7 0:00,13.9,1.5,0,0,0,5.1,4.71,12.5,14.5,91,1021.9,972.5,0,10,10,10
2017/10/7 1:00,15.5,0,0,0,0,6.9,4.71,12.3,14.3,81,1021.1,972.1,0,10,10,10
2017/10/7 2:00,15,0.5,0,0,0,6,4.71,12.3,14.3,84,1020.4,971.3,0,10,10,10
2017/10/7 3:00,15.6,0.5,0,0,0,5.4,4.71,12.4,14.4,81,1019.6,970.7,0,4,15,10
2017/10/7 4:00,15.9,0,0,0,0,6.2,4.32,12.3,14.3,79,1019.3,970.4,0,4,15,10
2017/10/7 5:00,16.5,0,0,0,0,8,4.32,12.7,14.6,78,1018.4,969.7,0,4,15,10
2017/10/7 6:00,17.2,0,0,0,0,4.7,4.32,12.7,14.7,75,1018.7,970.1,0,4,15,10
2017/10/7 7:00,17.3,0,0,0,0,5.4,4.71,12.6,14.6,74,1019.2,970.6,0.09,4,15,10
2017/10/7 8:00,18,0,0,0,0,5.3,4.32,12.9,14.9,72,1019.3,970.8,0.35,4,15,10
